Type,Name,X,Y,DX,DY,Angle,Corner Radius,Corner Count
"Circle","LEFT: LOWER Hex Hole (6, 3)",-37.490,-51.739,3.184,3.184,0.000
"Circle","LEFT: LOWER Hex Hole (7, 0)",-41.820,-29.239,3.184,3.184,0.000
"Circle","LEFT: LOWER Hex Hole (7, 2)",-41.820,-44.239,3.184,3.184,0.000
"Circle","LEFT: LOWER Hex Hole (8, 1)",-46.150,-36.739,3.184,3.184,0.000
"Circle","LEFT: LOWER Hex Hole (8, 3)",-46.150,-51.739,3.184,3.184,0.000
"Circle","LEFT: LOWER Hex Hole (9, 0)",-50.481,-29.239,3.184,3.184,0.000
"Circle","LEFT: LOWER Hex Hole (9, 2)",-50.481,-44.239,3.184,3.184,0.000
"Circle","LEFT: Lower hole 0",-62.168,-41.942,3.184,3.184,0.000
"Circle","LEFT: Lower hole 1",-59.315,-45.888,2.300,2.300,0.000
"Circle","LEFT: Lower hole 10",-24.149,-70.999,2.300,2.300,0.000
"Circle","LEFT: Lower hole 11",-19.491,-72.417,2.300,2.300,0.000
"Circle","LEFT: Lower hole 12",-14.750,-73.529,3.184,3.184,0.000
"Circle","LEFT: Lower hole 2",-56.212,-49.641,2.300,2.300,0.000
"Circle","LEFT: Lower hole 3",-52.872,-53.184,3.184,3.184,0.000
"Circle","LEFT: Lower hole 4",-49.309,-56.504,2.300,2.300,0.000
"Circle","LEFT: Lower hole 5",-45.539,-59.584,2.300,2.300,0.000
"Circle","LEFT: Lower hole 6",-41.576,-62.414,3.184,3.184,0.000
"Circle","LEFT: Lower hole 7",-37.438,-64.981,2.300,2.300,0.000
"Circle","LEFT: Lower hole 8",-33.142,-67.273,2.300,2.300,0.000
"Circle","LEFT: Lower hole 9",-28.706,-69.282,3.184,3.184,0.000
"Circle","LEFT: Misc Large Upper Right",-53.000,-18.989,3.183,3.183,0.000
"Circle","LEFT: Misc Small Lower Left",-20.001,-56.750,2.131,2.131,0.000
"Circle","LEFT: Misc Small Upper Left",-20.170,-31.750,2.300,2.300,0.000
"Circle","LEFT: Misc Small Upper Right -30deg",-54.811,-31.750,2.300,2.300,0.000
"Circle","LEFT: Misc Small Upper Right 120deg",-46.150,-26.750,2.300,2.300,0.000
"Circle","LEFT: Misc Small Upper Right 30deg",-54.811,-26.750,2.300,2.300,0.000
"Circle","LEFT: Misc Small Upper Right 90deg",-50.480,-24.250,2.300,2.300,0.000
"Circle","LEFT: UPPER Hex Hole (1, 1)",-21.275,62.011,3.119,3.119,0.000
"Circle","LEFT: UPPER Hex Hole (2, 2)",-25.605,54.511,3.119,3.119,0.000
"Circle","LEFT: UPPER Hex Hole (3, 1)",-29.935,62.011,3.119,3.119,0.000
"Circle","LEFT: UPPER Hex Hole (4, 2)",-34.265,54.511,3.119,3.119,0.000
"Circle","LEFT: Upper hole 0",-62.168,41.942,3.184,3.184,0.000
"Circle","LEFT: Upper hole 1",-59.315,45.888,2.300,2.300,0.000
"Circle","LEFT: Upper hole 10",-24.149,70.999,2.300,2.300,0.000
"Circle","LEFT: Upper hole 11",-19.491,72.417,2.300,2.300,0.000
"Circle","LEFT: Upper hole 4",-49.309,56.504,2.300,2.300,0.000
"Circle","LEFT: Upper hole 5",-45.539,59.584,2.300,2.300,0.000
"Circle","LEFT: Upper hole 6",-41.576,62.414,3.184,3.184,0.000
"Circle","LEFT: Upper hole 7",-37.438,64.981,2.300,2.300,0.000
"Circle","LEFT: Upper hole 8",-33.142,67.273,2.300,2.300,0.000
"Circle","LEFT: Upper hole 9",-28.706,69.282,3.184,3.184,0.000
"Circle","LEFT: Vector Hole 0",-15.840,-69.239,2.300,2.300,0.000
"Circle","LEFT: Vector Hole 2",-24.500,-64.239,2.300,2.300,0.000
"Circle","LEFT: Vector Hole 3",-28.830,-61.739,2.300,2.300,0.000
"Circle","LEFT: Vector Hole 5",-37.490,-56.739,2.300,2.300,0.000
"Circle","LEFT: Vector Hole 6",-41.820,-54.239,2.300,2.300,0.000
"Circle","LEFT: Vector Hole 8",-50.481,-49.239,2.300,2.300,0.000
"Circle","RIGHT: LOWER Hex Hole (0, 5)",11.509,-66.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (10, 1)",54.811,-36.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (2, 5)",20.170,-66.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (3, 4)",24.500,-59.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (4, 1)",28.830,-36.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (4, 3)",28.830,-51.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (5, 0)",33.160,-29.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (5, 2)",33.160,-44.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (5, 4)",33.160,-59.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (6, 1)",37.490,-36.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (6, 3)",37.490,-51.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (7, 0)",41.820,-29.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (7, 2)",41.820,-44.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (8, 1)",46.150,-36.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (8, 3)",46.150,-51.739,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (9, 0)",50.481,-29.239,3.184,3.184,0.000
"Circle","RIGHT: LOWER Hex Hole (9, 2)",50.481,-44.239,3.184,3.184,0.000
"Circle","RIGHT: Lower hole 0",62.168,-41.942,3.184,3.184,0.000
"Circle","RIGHT: Lower hole 1",59.315,-45.888,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 10",24.149,-70.999,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 11",19.491,-72.417,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 12",14.750,-73.529,3.184,3.184,0.000
"Circle","RIGHT: Lower hole 2",56.212,-49.641,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 3",52.872,-53.184,3.184,3.184,0.000
"Circle","RIGHT: Lower hole 4",49.309,-56.504,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 5",45.539,-59.584,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 6",41.576,-62.414,3.184,3.184,0.000
"Circle","RIGHT: Lower hole 7",37.438,-64.981,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 8",33.142,-67.273,2.300,2.300,0.000
"Circle","RIGHT: Lower hole 9",28.706,-69.282,3.184,3.184,0.000
"Circle","RIGHT: Misc Large Upper Right",53.000,-18.989,3.183,3.183,0.000
"Circle","RIGHT: Misc Small Lower Left",20.001,-56.750,2.131,2.131,0.000
"Circle","RIGHT: Misc Small Upper Left",20.170,-31.750,2.300,2.300,0.000
"Circle","RIGHT: Misc Small Upper Right -30deg",54.811,-31.750,2.300,2.300,0.000
"Circle","RIGHT: Misc Small Upper Right 120deg",46.150,-26.750,2.300,2.300,0.000
"Circle","RIGHT: Misc Small Upper Right 30deg",54.811,-26.750,2.300,2.300,0.000
"Circle","RIGHT: Misc Small Upper Right 90deg",50.480,-24.250,2.300,2.300,0.000
"Circle","RIGHT: UPPER Hex Hole (1, 1)",21.275,62.011,3.119,3.119,0.000
